tract_geoid,state,i,group,hh_idx_within_group,rcv_kUSD,contents_kUSD,TP_init,CP_init,SP_init,SC_init,PA_init,has_FI,inside_SFHA,sfha_share
34013021300,NJ,75,owner,75,160.101438,96.06086278,0.8396034028827867,0.4276102274044082,0.6154095850893653,0.8105345752302643,0.1309225139858374,0,0,0.0030656039239730227
34013021300,NJ,76,owner,76,66.60175442,39.96105265,0.6574656911721753,0.7443683952465131,0.5449927437640505,0.7028524461737911,0.7456813517236616,0,0,0.0030656039239730227
34013021300,NJ,77,owner,77,337.7200837,202.6320502,0.5047358227086957,0.6160380878768995,0.2943975312236276,0.2550667996559514,0.8513169719349027,0,0,0.0030656039239730227
34013021300,NJ,78,owner,78,168.2770883,100.966253,0.7658568550668038,0.4720077936551695,0.7184667257193184,0.6262033470817681,0.662552869873957,0,0,0.0030656039239730227
34013021300,NJ,79,owner,79,381.438643,228.8631858,0.7160675684643976,0.5863457763260086,0.3777253531105293,0.5656040538112088,0.4863506865729315,0,0,0.0030656039239730227
34013021300,NJ,80,owner,80,111.6400147,66.98400883,0.8491744808813327,0.8729690769390769,0.7783578701868562,0.6345396666325471,0.8997504196269167,0,0,0.0030656039239730227
34013021300,NJ,81,owner,81,147.2178989,88.33073931,0.461911432064515,0.777062097195181,0.3166407729796136,0.6534137846692128,0.9105286124532864,0,0,0.0030656039239730227
34013021300,NJ,82,owner,82,337.5062004,202.5037202,0.520194018524157,0.4715300383773441,0.8606877090148864,0.7117863065735036,0.6143026252582992,0,0,0.0030656039239730227
34013021300,NJ,83,owner,83,375.8352714,225.5011628,0.492065213124727,0.7852405993875482,0.1309651259090776,0.922971891760522,0.4682577015370731,0,0,0.0030656039239730227
34013021300,NJ,84,owner,84,437.6450372,262.5870223,0.5129228482258338,0.6070896716762086,0.6796347110648885,0.362015800993278,0.8281991219725361,0,0,0.0030656039239730227
34013021300,NJ,85,owner,85,46.22554297,27.73532578,0.4229975773970222,0.6138169636582823,0.5010727631994379,0.8527826312337603,0.4664157554358137,0,0,0.0030656039239730227
34013021300,NJ,86,owner,86,98.60317746,59.16190648,0.6181594088630016,0.5229682958712946,0.776694186902007,0.7797269854570996,0.544559011077597,0,0,0.0030656039239730227
34013021300,NJ,87,owner,87,108.9837713,65.39026277,0.594596764961861,0.8342790931910479,0.5181740065028357,0.7645479842031826,0.298093229731834,0,0,0.0030656039239730227
34013021300,NJ,88,owner,88,240.8668191,144.5200914,0.6876106941386454,0.5015010606294422,0.4616363719249525,0.4292256569926595,0.3789700402283457,0,0,0.0030656039239730227
34013021300,NJ,89,owner,89,225.81683,135.490098,0.6635955935703082,0.6765948051541748,0.8513535242900372,0.6476909963837505,0.4903554848914647,0,0,0.0030656039239730227
34013021300,NJ,90,owner,90,400.3512225,240.2107335,0.3730316558940927,0.4664532502391179,0.5266012825426369,0.658284042205881,0.6834059835779638,0,0,0.0030656039239730227
34013021300,NJ,91,owner,91,86.74444749,52.0466685,0.5958560197822929,0.5603608679404658,0.4262136580846578,0.9326087741974706,0.5835402757111371,0,0,0.0030656039239730227
34013021300,NJ,92,owner,92,231.1916667,138.715,0.8439780273703551,0.7099308714027156,0.6023038908129161,0.6021296142624466,0.2968102765382879,0,0,0.0030656039239730227
34013021300,NJ,93,owner,93,211.4362881,126.8617729,0.5700161366208202,0.7760754874565834,0.3597372077410983,0.7564331986157093,0.6224356310066632,0,0,0.0030656039239730227
34013021300,NJ,94,owner,94,418.9343008,251.3605805,0.5462295268289431,0.5304965847008261,0.6331281362562936,0.6948718334649194,0.3003737854675983,0,0,0.0030656039239730227
34013021300,NJ,95,owner,95,158.7536794,95.25220766,0.4815878899062912,0.5326118180439127,0.2801603134791214,0.7021327092230828,0.8182965124555046,0,0,0.0030656039239730227
34013021300,NJ,96,owner,96,125.1133984,75.06803906,0.5316568961109774,0.7385392507040799,0.4618572986605516,0.5705092275732917,0.6497946340581061,0,0,0.0030656039239730227
34013021300,NJ,97,owner,97,105.1678876,63.10073256,0.5469008369676802,0.5731500104624623,0.4871618227375608,0.7407605829007181,0.7098560270246863,0,0,0.0030656039239730227
34013021300,NJ,98,owner,98,159.3611912,95.61671471,0.783890475962267,0.7867046543937575,0.8143321896992739,0.7786524029091332,0.6065133827400467,0,0,0.0030656039239730227
34013021300,NJ,99,owner,99,174.7284274,104.8370565,0.547777846832277,0.6292152475516416,0.1895392404045084,0.8373937724371496,0.6592721686058076,0,0,0.0030656039239730227
34013021300,NJ,100,owner,100,273.2725869,163.9635522,0.4982171233445281,0.2981689010218895,0.2778553749708416,0.7648276553175103,0.6374112771043137,0,0,0.0030656039239730227
34013021300,NJ,101,owner,101,112.8694638,67.72167828,0.4938771821438831,0.6631785389482374,0.632568986720034,0.99149273233728,0.6208976102968053,0,0,0.0030656039239730227
34013021300,NJ,102,owner,102,61.40261248,36.84156749,0.4199429483013765,0.6316880075285058,0.4183349792208089,0.7603305794468403,0.6083038215547598,0,0,0.0030656039239730227
34013021300,NJ,103,owner,103,231.8321957,139.0993174,0.4663865134425705,0.610845646129345,0.2706172501771055,0.907784456499719,0.8363872444108867,0,0,0.0030656039239730227
34013021300,NJ,104,owner,104,274.1071209,164.4642725,0.4636343231538347,0.8243853314505392,0.6836761455441648,0.9468458654720564,0.8682108348314473,0,0,0.0030656039239730227
34013021300,NJ,105,owner,105,142.938372,85.76302318,0.4626060389369879,0.6244740360566368,0.409838321459983,0.8474880312842437,0.6904415997726885,0,0,0.0030656039239730227
34013021300,NJ,106,owner,106,370.2917271,222.1750362,0.8006159346004188,0.4481948626603872,0.3094458343010446,0.7984252367467974,0.6380930255679125,0,0,0.0030656039239730227
34013021300,NJ,107,owner,107,267.7924042,160.6754425,0.354715806345377,0.5441178281738626,0.4661956247203855,0.3932451706233043,0.5340675475913517,1,0,0.0030656039239730227
34013021300,NJ,108,owner,108,293.2791362,175.9674817,0.5045932753571727,0.5483047264068474,0.3534087547293383,0.489273702523004,0.7487635299105659,0,0,0.0030656039239730227
34013021300,NJ,109,owner,109,106.4245462,63.85472774,0.454517209781599,0.4747296642026899,0.337592119049183,0.7171143564421922,0.4897268345486658,0,0,0.0030656039239730227
34013021300,NJ,110,owner,110,92.37383745,55.42430247,0.6619542847963876,0.3421322625135595,0.5690145797074495,0.8256747917824373,0.6718288801792142,0,0,0.0030656039239730227
34013021300,NJ,111,owner,111,150.1569033,90.09414199,0.7953399175869001,0.4843074954958553,0.7555957885750179,0.6911161041974567,0.2997986650816206,0,0,0.0030656039239730227
34013021300,NJ,112,owner,112,423.9238003,254.3542802,0.6353508252509459,0.4910247528485621,0.2724466517464081,0.8291166766288836,0.7279140255226695,0,0,0.0030656039239730227
34013021300,NJ,113,owner,113,94.55149669,56.73089801,0.5234624028547193,0.7160516722250675,0.5669127319743196,0.8859720021086156,0.3157816736293578,0,0,0.0030656039239730227
34013021300,NJ,114,owner,114,308.1150774,184.8690464,0.489019348515694,0.6150034329801874,0.4668328083765741,0.5175455858251252,0.692155770735211,0,0,0.0030656039239730227
34013021300,NJ,115,owner,115,114.5162357,68.70974141,0.4768571940880384,0.5770195483350208,0.6691951036218059,0.4533985778547113,0.8465882065107149,0,0,0.0030656039239730227
34013021300,NJ,116,owner,116,49.24317374,29.54590424,0.269834594265196,0.5084018663383801,0.6382770565232762,0.7207734100347142,0.6019401758444227,0,0,0.0030656039239730227
34013021300,NJ,117,owner,117,446.4085167,267.84511,0.6567994088013719,0.8081173802775721,0.7133318795638018,0.600262057826869,0.7305015891475237,0,0,0.0030656039239730227
34013021300,NJ,118,owner,118,202.587032,121.5522192,0.7773304399771612,0.5379472768643678,0.5589960044820008,0.7707487562933105,0.7217132539605993,0,0,0.0030656039239730227
34013021300,NJ,119,owner,119,75.72241141,45.43344684,0.3956758565966419,0.6839883615027021,0.5949600582933608,0.7656854708147598,0.6365734487124185,0,0,0.0030656039239730227
34013021300,NJ,120,owner,120,402.1715007,241.3029004,0.3595703983447731,0.6680441160257834,0.4656246570529543,0.5085440733709877,0.4492412389158224,1,0,0.0030656039239730227
34013021300,NJ,121,owner,121,316.2470771,189.7482463,0.8005459609222249,0.5575231311266355,0.4783984607215471,0.6254491073904772,0.6155277427187439,0,0,0.0030656039239730227
34013021300,NJ,122,owner,122,325.2664226,195.1598535,0.6807106942752575,0.7187445996610706,0.4937133755540548,0.593197146333816,0.5631151085858728,0,0,0.0030656039239730227
34013021300,NJ,123,owner,123,105.0006502,63.00039012,0.545609557241682,0.6720423217142655,0.783901256551634,0.7647230765193058,0.6833484101481607,0,0,0.0030656039239730227
34013021300,NJ,124,owner,124,74.91004364,44.94602619,0.6219884755361825,0.582389635554441,0.3941796120999973,0.6247416564824662,0.6435187504518262,0,0,0.0030656039239730227
34013021300,NJ,125,owner,125,460.8599012,276.5159407,0.5811234625612961,0.4494783508031273,0.2508725149566487,0.5658759131796357,0.4445358450432644,0,0,0.0030656039239730227
34013021300,NJ,126,owner,126,245.6264721,147.3758833,0.4818363351575948,0.3195827655810029,0.44401778508764,0.8227280623919105,0.5851796333873255,0,0,0.0030656039239730227
34013021300,NJ,127,owner,127,331.0844321,198.6506593,0.7904745312744904,0.6641552137441901,0.598495060876254,0.8810164206983223,0.6748464110679504,0,0,0.0030656039239730227
34013021300,NJ,128,owner,128,242.0104366,145.206262,0.5896564285252296,0.6573205553977655,0.7864209649166817,0.5938223335871315,0.9720264340232666,0,0,0.0030656039239730227
34013021300,NJ,129,owner,129,262.0043356,157.2026014,0.2323845948384789,0.5480504330312914,0.6802827817731186,0.761126225492956,0.782833304978076,0,0,0.0030656039239730227
34013021300,NJ,130,owner,130,71.96031839,43.17619103,0.7230767912205359,0.7631621599188462,0.3683758293416134,0.9208763458651056,0.4184975826249438,0,0,0.0030656039239730227
34013021300,NJ,131,owner,131,73.19111861,43.91467117,0.598580795739012,0.729113469900734,0.5557144629529195,0.8942504456412718,0.5158954735075817,0,0,0.0030656039239730227
34013021300,NJ,132,owner,132,343.6398218,206.1838931,0.6977862912225976,0.5920648441048932,0.594129920933944,0.6531113709600445,0.5565003791686961,0,0,0.0030656039239730227
34013021300,NJ,133,owner,133,159.0297029,95.41782174,0.5347287274438162,0.8676425228928067,0.7941260991617732,0.6283418714676428,0.8835037567072683,0,0,0.0030656039239730227
34013021300,NJ,134,owner,134,113.4234401,68.05406406,0.6392315560411296,0.7369637992101733,0.6498287703307004,0.745767797493281,0.7291978712890923,0,0,0.0030656039239730227
34013021300,NJ,135,owner,135,116.6327952,69.97967712,0.4026189554311776,0.6602486586739909,0.6254798504110954,0.846967847220018,0.6641330440489857,0,0,0.0030656039239730227
34013021300,NJ,136,owner,136,65.69299595,39.41579757,0.3933742367055715,0.5159057003002359,0.6372344769937539,0.596701368265148,0.8544417230974477,0,0,0.0030656039239730227
34013021300,NJ,137,owner,137,126.5659252,75.93955515,0.5723012051247769,0.7835774427390947,0.4029712125221901,0.5662962647709183,0.7177803703751154,0,0,0.0030656039239730227
34013021300,NJ,138,owner,138,210.1159266,126.069556,0.8017158619950155,0.496266441211784,0.6514086887744411,0.6486562887957801,0.5460063793947594,0,0,0.0030656039239730227
34013021300,NJ,139,owner,139,36.21239362,21.72743617,0.6000349682336523,0.5597831484951132,0.5479180161824344,0.6253641659253172,0.7293743405988231,0,0,0.0030656039239730227
34013021300,NJ,140,owner,140,199.0035317,119.402119,0.632628793819072,0.480465541805038,0.5738243074637668,0.6756312657515197,0.6816643176840708,0,0,0.0030656039239730227
34013021300,NJ,141,owner,141,365.3994679,219.2396807,0.832670186397396,0.4888947288891457,0.5552815544911377,0.623798165783049,0.880083854811796,0,0,0.0030656039239730227
34013021300,NJ,142,owner,142,120.3742853,72.22457116,0.5934614116121915,0.3918938600464414,0.5226351386911842,0.7291328470092101,0.7672923560268388,0,0,0.0030656039239730227
34013021300,NJ,143,owner,143,256.0198623,153.6119174,0.5539903043926421,0.6463783244353196,0.6724667766273931,0.7832622864386306,0.4616146237374633,0,0,0.0030656039239730227
34013021300,NJ,144,owner,144,200.7837027,120.4702216,0.637513675939624,0.5450735843549227,0.5581753644976144,0.546126483894149,0.7493524328472803,0,0,0.0030656039239730227
34013021300,NJ,145,owner,145,138.8645626,83.31873759,0.7335147320628461,0.260436243540455,0.6742640538605896,0.7235211872770438,0.530817178486635,0,0,0.0030656039239730227
34013021300,NJ,146,owner,146,255.556235,153.333741,0.692799566140195,0.8560991464861862,0.6886854632221969,0.6911739724271388,0.7465537703953944,1,0,0.0030656039239730227
34013021300,NJ,147,owner,147,141.4064422,84.84386533,0.4881377804683491,0.4103877774568316,0.5429660193017721,0.2654492203220517,0.8191131547149542,0,0,0.0030656039239730227
34013021300,NJ,148,owner,148,54.27390925,32.56434555,0.8220204582255961,0.5846930867116261,0.6387179504147026,0.9569254191348548,0.7313406340126177,0,0,0.0030656039239730227
34013021300,NJ,149,owner,149,121.6340231,72.98041387,0.6571684184305181,0.7374633314423795,0.6649429113289769,0.8681532465284485,0.7862507859431566,0,0,0.0030656039239730227
34013021300,NJ,150,owner,150,162.4749796,97.48498777,0.6460735335860479,0.4832914094769008,0.24050679756454,0.8929385540096014,0.6155610168782223,0,0,0.0030656039239730227
34013021300,NJ,151,owner,151,102.7769486,61.66616918,0.4818558612337537,0.6183274436943273,0.5672452915364781,0.8725692250061754,0.6064024645229167,0,0,0.0030656039239730227
34013021300,NJ,152,owner,152,316.6348729,189.9809237,0.3779910221227389,0.5036335898094308,0.6825996679854335,0.696698455873102,0.6862227713849928,0,0,0.0030656039239730227
34013021300,NJ,153,owner,153,54.18737144,32.51242286,0.3774615050478047,0.56842021433665,0.5343861511633466,0.8112704963078953,0.8980048608868467,0,0,0.0030656039239730227
34013021300,NJ,154,owner,154,214.9845073,128.9907044,0.4192128671482028,0.3037844711748484,0.8220813658489692,0.6494274589587076,0.7423192043435136,0,0,0.0030656039239730227
34013021300,NJ,155,owner,155,110.1582203,66.0949322,0.6332677347611512,0.5052278862975419,0.5642266102751432,0.7528128384931881,0.3109824658714337,0,0,0.0030656039239730227
34013021300,NJ,156,owner,156,203.1399745,121.8839847,0.6311244709471784,0.6492825113655457,0.6952817146183328,0.9382053616223428,0.825270321601305,0,0,0.0030656039239730227
34013021300,NJ,157,owner,157,81.15956228,48.69573737,0.586649617924103,0.6270194348351006,0.4897907881483858,0.8416341285891306,0.7157202914874276,0,0,0.0030656039239730227
34013021300,NJ,158,owner,158,156.5252481,93.91514885,0.5436317295693942,0.739664776954827,0.4589509884468235,0.2892523413813943,0.723794059299965,0,0,0.0030656039239730227
34013021300,NJ,159,owner,159,119.4409815,71.66458887,0.8309608560698054,0.7930356608084846,0.4642890443662619,0.7468713426551566,0.5652736860369172,0,0,0.0030656039239730227
34013021300,NJ,160,owner,160,123.5223186,74.11339114,0.6418063816144185,0.5635455434253923,0.3967905869697349,0.572194494660875,0.7613665715196829,0,0,0.0030656039239730227
